temp,feel_temp,humidity,windspeed
16.400000000000002,20.455,0.62,19.9995
14.76,17.424999999999997,0.66,11.0014
14.76,17.424999999999997,0.66,15.0013
14.76,17.424999999999997,0.66,15.0013
14.76,16.665,0.66,16.997899999999998
18.04,21.97,0.54,12.998
15.58,19.695,0.62,16.997899999999998
13.94,17.424999999999997,0.66,7.0015
13.94,16.665,0.71,11.0014
17.22,21.21,0.67,6.0032
17.22,21.21,0.62,6.0032
14.76,18.94,0.71,0.0
11.48,14.395,0.87,7.0015
10.66,14.395,0.87,6.0032
18.04,21.97,0.41,12.998
16.400000000000002,20.455,0.4,11.0014
13.94,18.18,0.49,0.0
9.84,12.88,0.75,7.0015
9.84,12.12,0.75,8.9981
18.86,22.725,0.31,0.0
16.400000000000002,20.455,0.43,0.0
12.3,16.665,0.7,0.0
9.84,12.88,0.75,7.0015
11.48,14.395,0.75,7.0015
20.5,24.24,0.36,16.997899999999998
18.86,22.725,0.47,11.0014
16.400000000000002,20.455,0.37,27.9993
10.66,11.365,0.41,22.0028
10.66,11.365,0.44,19.9995
12.3,13.635,0.36,31.0009
9.84,10.605,0.44,19.0012
9.02,11.365,0.44,12.998
9.02,12.12,0.47,7.0015
10.66,12.88,0.41,15.0013
12.3,14.395,0.39,15.0013
10.66,15.15,0.48,0.0
8.200000000000001,12.88,0.69,0.0
9.84,14.395,0.65,0.0
17.22,21.21,0.35,7.0015
17.22,21.21,0.32,0.0
13.12,17.424999999999997,0.61,0.0
13.12,16.665,0.7,8.9981
13.12,15.909999999999998,0.81,11.0014
11.48,13.635,0.87,16.997899999999998
10.66,11.365,0.81,23.9994
10.66,12.12,0.81,16.997899999999998
10.66,12.88,0.7,12.998
11.48,13.635,0.52,12.998
14.76,16.665,0.4,19.9995
13.12,15.909999999999998,0.36,11.0014
9.84,12.88,0.56,6.0032
9.02,13.635,0.69,0.0
14.76,17.424999999999997,0.37,15.0013
14.76,17.424999999999997,0.4,15.0013
10.66,13.635,0.65,8.9981
9.84,14.395,0.75,0.0
9.02,13.635,0.8,0.0
15.58,19.695,0.46,0.0
14.76,17.424999999999997,0.5,12.998
12.3,16.665,0.75,0.0
10.66,13.635,0.81,8.9981
9.84,12.12,0.87,8.9981
13.94,18.18,0.76,0.0
13.94,18.18,0.76,0.0
13.12,17.424999999999997,0.81,0.0
10.66,15.15,0.93,0.0
11.48,13.635,0.93,11.0014
18.04,21.97,0.62,16.997899999999998
16.400000000000002,20.455,0.82,12.998
17.22,21.21,0.82,11.0014
13.94,17.424999999999997,0.93,6.0032
18.04,21.97,0.77,8.9981
24.6,31.06,0.56,0.0
18.86,22.725,0.77,0.0
17.22,21.21,0.82,7.0015
14.76,18.94,0.93,0.0
19.68,23.485,0.77,12.998
23.78,27.275,0.49,19.0012
20.5,24.24,0.63,16.997899999999998
18.86,22.725,0.67,11.0014
18.86,22.725,0.59,19.9995
18.04,21.97,0.41,19.0012
18.04,21.97,0.35,19.0012
13.12,14.395,0.45,26.0027
9.02,11.365,0.55,12.998
9.02,10.605,0.51,19.9995
12.3,16.665,0.39,0.0
11.48,13.635,0.45,11.0014
9.84,12.12,0.65,11.0014
10.66,13.635,0.75,7.0015
12.3,15.15,0.81,8.9981
14.76,17.424999999999997,0.71,11.0014
15.58,19.695,0.76,0.0
14.76,18.18,0.93,6.0032
14.76,18.18,0.93,7.0015
16.400000000000002,20.455,0.87,8.9981
17.22,21.21,0.82,11.0014
14.76,18.94,1.0,0.0
16.400000000000002,20.455,0.87,7.0015
16.400000000000002,20.455,0.94,7.0015
16.400000000000002,20.455,0.87,19.9995
14.76,17.424999999999997,0.93,11.0014
14.76,18.18,1.0,7.0015
15.58,19.695,0.94,7.0015
15.58,19.695,0.94,16.997899999999998
18.04,21.97,1.0,15.0013
19.68,23.485,0.82,19.0012
20.5,24.24,0.82,15.0013
14.76,16.665,0.76,19.0012
13.94,15.15,0.61,19.9995
15.58,19.695,0.5,15.0013
13.12,15.15,0.53,15.0013
12.3,14.395,0.52,15.0013
10.66,15.15,0.6,0.0
11.48,14.395,0.61,8.9981
13.94,18.18,0.46,0.0
12.3,14.395,0.56,15.0013
11.48,13.635,0.52,15.0013
10.66,12.88,0.56,11.0014
13.12,15.15,0.45,19.0012
14.76,17.424999999999997,0.34,8.9981
12.3,16.665,0.45,0.0
9.02,12.88,0.69,6.0032
6.5600000000000005,9.09,0.8,7.0015
13.12,15.15,0.65,12.998
15.58,19.695,0.54,12.998
12.3,15.15,0.75,11.0014
10.66,15.15,0.81,0.0
9.84,12.88,0.75,6.0032
15.58,19.695,0.5,6.0032
16.400000000000002,20.455,0.5,15.0013
14.76,17.424999999999997,0.62,12.998
13.94,16.665,0.87,12.998
14.76,17.424999999999997,0.87,8.9981
15.58,19.695,0.76,12.998
15.58,19.695,0.82,7.0015
14.76,17.424999999999997,0.93,8.9981
14.76,18.94,1.0,0.0
16.400000000000002,20.455,0.87,0.0
16.400000000000002,20.455,0.87,6.0032
17.22,21.21,0.88,8.9981
18.04,21.97,0.94,8.9981
15.58,19.695,0.87,6.0032
18.04,21.97,0.77,6.0032
18.86,22.725,0.44,32.9975
14.76,16.665,0.5,16.997899999999998
12.3,15.909999999999998,0.65,6.0032
9.84,12.88,0.75,6.0032
16.400000000000002,20.455,0.54,15.0013
17.22,21.21,0.5,23.9994
13.94,15.909999999999998,0.61,15.0013
13.12,17.424999999999997,0.66,0.0
12.3,16.665,0.7,0.0
14.76,17.424999999999997,0.53,11.0014
13.94,16.665,0.66,12.998
13.94,16.665,0.87,12.998
18.86,22.725,0.94,26.0027
13.12,15.15,0.57,19.0012
13.12,14.395,0.39,27.9993
10.66,11.365,0.56,19.9995
10.66,12.12,0.44,19.0012
10.66,12.88,0.48,12.998
10.66,11.365,0.48,26.0027
13.12,14.395,0.36,31.0009
9.84,10.605,0.48,23.9994
9.02,10.605,0.47,19.0012
8.200000000000001,12.88,0.51,0.0
9.02,11.365,0.64,12.998
13.94,16.665,0.34,8.9981
10.66,15.15,0.65,0.0
9.02,13.635,0.69,0.0
8.200000000000001,12.88,0.69,0.0
11.48,15.15,0.56,6.0032
9.84,12.12,0.93,11.0014
9.84,14.395,0.93,0.0
9.84,12.88,0.87,6.0032
9.84,12.88,0.87,0.0
15.58,19.695,0.46,19.9995
13.12,15.15,0.66,15.0013
11.48,13.635,0.65,16.997899999999998
9.02,10.605,0.69,19.0012
8.200000000000001,9.09,0.86,19.9995
10.66,11.365,0.87,23.9994
13.12,15.15,0.93,16.997899999999998
9.84,9.85,0.93,30.002599999999997
9.84,9.85,0.7,32.9975
11.48,12.12,0.56,30.002599999999997
10.66,12.12,0.52,19.0012
9.84,11.365,0.6,16.997899999999998
9.84,11.365,0.6,16.997899999999998
9.02,11.365,0.64,11.0014
12.3,15.15,0.49,8.9981
9.84,12.12,0.6,8.9981
9.84,12.88,0.7,6.0032
9.84,12.12,0.75,0.0
10.66,12.12,0.81,0.0
8.200000000000001,12.12,1.0,0.0
12.3,12.12,0.7,12.998
10.66,12.12,0.6,0.0
10.66,12.88,0.56,15.0013
9.84,10.605,0.52,26.0027
12.3,13.635,0.36,31.0009
13.94,18.18,0.61,0.0
7.38,9.09,0.55,12.998
6.5600000000000005,7.575,0.64,12.998
8.200000000000001,10.605,0.69,8.9981
11.48,14.395,0.45,8.9981
10.66,12.88,0.6,11.0014
